fs,fss,nfeatures,features,targets,reliability,oids
7204209839780818952,979701624,8,"{{-1.024129869619847,-0.3451088202828996,-5.576075659636703,-4.727387818712341,-9.320586879021334,-4.727387818712341,-1.5306306139058883,-1.7884906893764507}}",{1.3862943611198906},{1},"{16456,16486,16497,16563}"
6650214460147150979,-1536706694,17,"{{-14.959841313840421,-1.4639244139506833,-3.731369526745619,-4.727387818712341,-3.121434256817224,-2.4849066497880004,-12.367328027087364,-1.02216990268343,-4.727387818712341,-2.4849066497880004,-0.5690697552088657,-10.39516093745751,-4.727387818712341,-11.806862931584517,-4.727387818712341,-3.486568689393415,-0.2046193540202928}}",{8.85552084853691},{1},"{16448,16416,16405,16432,16456,16456,16463,16486,16497,16519,16536,16545,16556,16563}"
-2799995183862506353,1840847461,8,"{{-3.7687888594518686,-12.86545738498479,-2.4849066497880004,-2.4849066497880004,-0.5690697552088657,-10.39516093745751,-11.806862931584517,-0.2046193540202928}}",{7.628031126930335},{1},"{16384,16405,16463,16519,16545,16556,16563}"
-8051795807640054913,-217974213,4,"{{-13.034973747067738,-10.420568570464626,-0.027403509563474163,-10.39516093745751}}",{11.457455037444154},{1},"{16463,16508,16519}"
-4477816371804978596,335870727,6,"{{-2.890371757896165,-2.7403863261503285,-3.7826452271286155,-0.716893553814074,-1.3862943611198906,-1.3862943611198906}}",{10.539614544996624},{1},"{16448,16441,16479,16486,16497,16519,16527}"
5283902462801916534,-1757552973,1,{{-14.743062444355063}},{0},{1},{16563}
2280384413821366706,1223404150,9,"{{-14.959841313840421,-2.4849066497880004,-10.708250642916408,-3.731369526745619,-1.4639244139506833,-10.39516093745751,-3.121434256817224,-2.4849066497880004,-1.8540868978097187}}",{5.840641657373398},{1},"{16384,16416,16405,16463,16486,16519,16536,16556,16563}"
-565328161990619398,-2106752835,5,"{{-10.420568570464626,-0.2876820724517809,-10.39516093745751,-1.3862943611198906,-11.936300017149799}}",{9.262553243423117},{1},"{16448,16425,16463,16519}"
6650214460147150979,597798445,9,"{{-14.959841313840421,-1.4639244139506833,-3.731369526745619,-3.121434256817224,-2.4849066497880004,-2.4849066497880004,-10.39516093745751,-15.242824734036668,-11.806862931584517}}",{3.2188758248682006},{1},"{16448,16416,16405,16463,16519,16536,16556}"
-5929401182124901517,943279326,2,"{{-1.9459101490553135,-1.9459101490553135}}",{0},{1},{16472}
-1158816798049620833,-425104989,5,"{{-10.39516093745751,-11.806862931584517,-2.4249101752744098,-12.967343319777683,-0.97848366528993},{-10.39516093745751,-11.806862931584517,-1.0896146923052934,-12.967343319777683,-0.97848366528993}}","{6.8001700683022,12.669617964714863}","{1,1}","{16384,16405,16463,16486,16519,16563}"
-7738028735347059107,623623067,9,"{{-2.4849066497880004,-3.121434256817224,-3.731369526745619,-2.4849066497880004,-0.6070671777196128,-1.4639244139506833,-3.486568689393415,-4.727387818712341,-4.727387818712341}}",{8.220133957151859},{1},"{16384,16405,16456,16497,16536,16556,16563}"
-4477816371804978596,1610822586,5,"{{-1.3862943611198906,-0.716893553814074,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906}}",{9.589529948672084},{1},"{16448,16425,16441,16486,16519}"
-7738028735347059107,-678508987,5,"{{-2.4849066497880004,-3.121434256817224,-3.731369526745619,-2.4849066497880004,-1.4639244139506833}}",{9.012377119192271},{1},"{16384,16405,16536,16556}"
-2799995183862506353,-1230056663,12,"{{-14.959841313840421,-3.7687888594518686,-12.967343319777683,-4.727387818712341,-12.86545738498479,-0.5690697552088657,-10.39516093745751,-4.727387818712341,-11.806862931584517,-14.959296638332512,-3.486568689393415,-0.2046193540202928}}",{1.791759469228055},{1},"{16384,16416,16405,16456,16463,16497,16519,16563}"
-565328161990619398,1064700822,2,"{{-1.5288754787910588,-13.034973747067738}}",{0},{1},{16508}
-4477816371804978596,168673126,5,"{{-1.3862943611198906,-1.0986122886681093,-0.716893553814074,-1.3862943611198906,-1.3862943611198906}}",{8.830981510952498},{1},"{16448,16425,16425,16486,16527}"
-808880556807194591,-2077443291,7,"{{-10.420568570464626,-1.3862943611198906,-3.0358863324586025,-10.39516093745751,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906}}",{8.742254901886351},{1},"{16448,16425,16425,16463,16497,16519}"
-565328161990619398,-1618181066,2,"{{-10.420568570464626,-10.39516093745751}}",{10.521129631565318},{1},"{16463,16519}"
2684397743657735043,156006126,11,"{{-0.11275072001485245,-12.367328027087364,-1.3862943611198906,-2.890371757896165,-1.3862943611198906,-11.806862931584517,-1.6023694477092933,-2.7403863261503285,-3.7826452271286155,-0.716893553814074,-10.39516093745751}}",{7.535830462798367},{1},"{16432,16441,16463,16479,16486,16497,16519,16527}"
-767513669091434600,-1762644311,9,"{{-1.5296116958963785e-05,-0.2699705396977054,-3.5548142060030727,-1.5040773967762742,-0.2612432901801864,-0.859488787778799,-0.2046193540202928,-1.3217429593027537,-2.890371757896165}}",{11.129979878291934},{1},"{16384,16405,16479,16527,16536,16545,16563}"
-5261930549591539248,-1817117646,9,"{{-1.3862943611198906,-9.860952782529203,-4.727387818712341,-10.39516093745751,-1.3862943611198906,-1.3862943611198906,-4.368781409443387,-4.727387818712341,-1.3862943611198906}}",{9.593287168653745},{1},"{16448,16425,16425,16456,16463,16497,16519}"
-808880556807194591,-1867685011,2,"{{-3.0358863324586025,-13.432820126822259}}",{0},{1},{16497}
1264440547233771903,-1365483456,1,{{-4.727387818712341}},{0},{1},{16456}
-3458609441065762063,-944178591,7,"{{-10.39516093745751,-9.727421389904682,-1.3862943611198906,-9.210340371976182,-0.6070671777196128,-1.3862943611198906,-1.3862943611198906}}",{12.408486820248699},{1},"{16448,16425,16425,16405,16463,16519,16563}"
-8570358269772166685,-778918567,8,"{{-2.7100521854375867,-0.8729598613837413,-15.242824734036668,-4.727387818712341,-4.727387818712341,-5.520085778297014,-4.727387818712341,-4.727387818712341},{-2.7100521854375867,-0.8729598613837413,-12.470599953546714,-4.727387818712341,-4.727387818712341,-5.520085778297014,-4.727387818712341,-4.727387818712341}}","{6.016157159698354,6.016157159698354}","{1,1}","{16405,16456,16456,16497,16508,16536,16563}"
4245832029459036970,-844289181,10,"{{-10.420568570464626,-1.252762968495368,-1.3862943611198906,-3.0358863324586025,-1.7884906893764507,-1.114763284511908,-10.39516093745751,-0.6070671777196128,-1.3862943611198906,-1.9459101490553135}}",{8.912877287669296},{1},"{16448,16425,16463,16472,16486,16497,16519,16563}"
5267282279652319986,499018988,0,,{14.959841313840421},{1},{16416}
-2799995183862506353,369810372,21,"{{-14.959841313840421,-1.4639244139506833,-3.7687888594518686,-12.86545738498479,-3.121434256817224,-2.4849066497880004,-12.367328027087364,-1.02216990268343,-4.727387818712341,-2.4849066497880004,-1.3862943611198906,-0.5690697552088657,-10.39516093745751,-1.3862943611198906,-11.806862931584517,-4.727387818712341,-14.959296638332512,-1.3862943611198906,-3.486568689393415,-1.3862943611198906,-0.2046193540202928}}",{7.3901814282264295},{1},"{16384,16448,16425,16425,16416,16405,16432,16456,16463,16486,16497,16519,16536,16545,16556,16563}"
7105818783943848525,-1802953026,4,"{{-2.5858504961557775e-06,-1.9459101490553135,-1.791759469228055,-8.627484480130729},{-2.5858504961557775e-06,-1.9459101490553135,-1.791759469228055,-5.605148976314965}}","{4.48863636973214,5.978885764901122}","{1,1}","{16472,16563}"
-1630088287367505151,1421281999,2,"{{-1.3862943611198906,-1.3862943611198906}}",{0},{1},{16441}
-5259407748332317606,-603330312,10,"{{-1.9459101490553135,-1.9459101490553135,-1.3862943611198906,-1.02216990268343,-10.39516093745751,-10.420568570464626,-1.3862943611198906,-0.6070671777196128,-12.367328027087364,-1.3862943611198906}}",{5.752572638825633},{1},"{16448,16425,16432,16441,16463,16472,16486,16519,16563}"
1619127084338010792,636246202,3,"{{-7.184902960336827,-3.6345238544918206,-13.432820126822259}}",{0},{1},{16497}
-4626995031345076698,-1936063503,5,"{{-10.197425019150417,-13.034973747067738,-4.727387818712341,-4.727387818712341,-10.39516093745751}}",{10.834863921828324},{1},"{16456,16463,16508,16519}"
-7624179224219018171,-1628205719,7,"{{-15.242824734036668,-2.9626355940093725,-1.3862943611198906,-4.727387818712341,-4.727387818712341,-14.959841313840421,-1.3862943611198906}}",{11.578806834083741},{1},"{16448,16425,16416,16405,16456,16508,16536}"
-1794083932540499185,1845389156,14,"{{-14.959841313840421,-3.8484849043313343,-2.4849066497880004,-9.320586879021334,-10.420568570464626,-3.731369526745619,-1.4639244139506833,-4.727387818712341,-10.39516093745751,-3.121434256817224,-15.242824734036668,-4.727387818712341,-2.4849066497880004,-1.8540868978097187}}",{5.043425116919247},{1},"{16416,16405,16456,16463,16486,16497,16519,16536,16556,16563}"
9049250486687881135,321407009,1,{{-13.273065259817821}},{1.3862943611198906},{1},{16486}
2619358356542170316,360434786,6,"{{-9.860952782529203,-10.39516093745751,-4.727387818712341,-1.3862943611198906,-1.3862943611198906,-4.727387818712341}}",{9.697876897764221},{1},"{16448,16425,16456,16463,16508,16519}"
-5929401182124901517,1563077837,5,"{{-1.3862943611198906,-10.39516093745751,-9.504277838590472,-0.6070671777196128,-1.3862943611198906}}",{7.374629015218945},{1},"{16448,16425,16463,16519,16563}"
-7738028735347059107,-773727726,9,"{{-2.4849066497880004,-3.121434256817224,-3.731369526745619,-2.4849066497880004,-0.6070671777196128,-1.4639244139506833,-3.486568689393415,-4.727387818712341,-4.727387818712341}}",{9.422463420006927},{1},"{16384,16405,16456,16486,16497,16536,16556,16563}"
-4477816371804978596,-1867102608,11,"{{-2.890371757896165,-1.6023694477092933,-1.3862943611198906,-12.367328027087364,-3.7826452271286155,-3.7826452271286155,-0.716893553814074,-0.11275072001485245,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906}}",{5.6240175061873385},{1},"{16448,16425,16432,16441,16479,16486,16527}"
-4409698924550295459,471271139,8,"{{-2.4849066497880004,-5.114885350018919,-10.83093580710616,-14.959841313840421,-0.911208717208144,-2.4849066497880004,-3.8125108507340313,-3.8125108507340313}}",{4.6443908991413725},{1},"{16416,16405,16432,16486,16556,16563}"
4621617272025517643,-1676327603,1,{{-14.743062444355063}},{0},{1},{16563}
-1630088287367505151,677064073,9,"{{-0.11275072001485245,-12.367328027087364,-1.3862943611198906,-4.560317291914482,-1.3862943611198906,-11.806862931584517,-1.6023694477092933,-0.716893553814074,-10.39516093745751}}",{7.504391559161238},{1},"{16432,16441,16463,16486,16497,16519,16527}"
7204209839780818952,-1921731539,1,{{-14.959841313840421}},{0},{1},{16416}
1264440547233771903,263775333,7,"{{-1.791759469228055,-0.3451088202828996,-2.890371757896165,-4.727387818712341,-0.7406127249337399,-0.8241150514675003,-4.727387818712341}}",{1.791759469228055},{1},"{16456,16479,16508,16527,16563}"
-2972937597942960473,1921124040,5,"{{-1.02216990268343,-15.242824734036668,-10.39516093745751,-11.806862931584517,-12.367328027087364}}",{14.85668968917151},{1},"{16405,16432,16463,16486,16519,16536,16563}"
6650214460147150979,1355451438,11,"{{-14.959841313840421,-3.731369526745619,-2.4849066497880004,-2.4849066497880004,-1.3862943611198906,-0.5690697552088657,-10.39516093745751,-11.806862931584517,-3.486568689393415,-1.3862943611198906,-0.2046193540202928}}",{5.8377304471659395},{1},"{16448,16425,16416,16405,16463,16497,16519,16556,16563}"
-9046130082131908017,-535652533,1,{{-11.936034008250989}},{1.3862943611198906},{1},{16519}
6650214460147150979,824072748,6,"{{-14.959841313840421,-3.731369526745619,-10.39516093745751,-1.3862943611198906,-11.806862931584517,-1.3862943611198906}}",{10.665764261911653},{1},"{16448,16425,16416,16405,16463,16486,16519}"
6650214460147150979,-471571945,11,"{{-14.959841313840421,-3.731369526745619,-12.367328027087364,-1.02216990268343,-1.3862943611198906,-10.39516093745751,-1.3862943611198906,-11.806862931584517,-1.3862943611198906,-3.486568689393415,-1.3862943611198906}}",{13.739349556710875},{1},"{16384,16448,16425,16425,16416,16405,16432,16463,16486,16497,16519,16545}"
2280384413821366706,-1124917636,11,"{{-3.8484849043313343,-2.4849066497880004,-10.708250642916408,-3.731369526745619,-1.4639244139506833,-4.727387818712341,-10.39516093745751,-3.121434256817224,-4.727387818712341,-2.4849066497880004,-1.8540868978097187}}",{4.189654742026425},{1},"{16384,16405,16456,16463,16497,16519,16536,16556,16563}"
-3970444003182879231,-69787203,6,"{{-14.959841313840421,-2.4849066497880004,-3.731369526745619,-2.3978952727983707,-1.02216990268343,-12.367328027087364}}",{12.064837368330098},{1},"{16416,16405,16432,16486,16556,16563}"
-4477816371804978596,26095590,2,"{{-13.273065259817821,-0.716893553814074}}",{8.669168803418268},{1},"{16448,16486}"
3596309516107956315,-590354407,8,"{{-15.242824734036668,-0.8729598613837413,-3.392039421988541,-4.727387818712341,-1.3862943611198906,-1.3862943611198906,-4.727387818712341,-0.6070671777196128}}",{7.135687347028144},{1},"{16448,16425,16405,16456,16508,16536,16563}"
-5535901023995551278,1138137528,5,"{{-10.39516093745751,-1.02216990268343,-11.806862931584517,-12.367328027087364,-15.242824734036668}}",{14.85668968917151},{1},"{16405,16432,16463,16486,16519,16536}"
6101368897808108968,1596079223,6,"{{-10.83093580710616,-1.9459101490553135,-3.171515255696993,-4.727387818712341,-1.9459101490553135,-4.727387818712341}}",{10.792201516640048},{1},"{16432,16456,16472,16486,16508,16563}"
-5929401182124901517,-607697201,7,"{{-1.9703022233616978,-1.3862943611198906,-10.39516093745751,-4.727387818712341,-9.504277838590472,-4.727387818712341,-1.3862943611198906}}",{7.260522598089852},{1},"{16448,16425,16456,16463,16508,16519}"
2558748867405111050,1835981970,1,{{-9.210340371976182}},{0.6931471805599453},{1},{16425}
9182348733289197053,-1182749855,1,{{-12.967343319777683}},{0},{1},{16384}
1975084072464202139,-857090085,6,"{{-3.392039421988541,-15.242824734036668,-9.219428208195529,-0.8729598613837413,-10.83093580710616,-5.3616122256462075}}",{10.80655119082919},{1},"{16405,16432,16486,16497,16519,16536}"
7105818783943848525,-290068303,1,{{-13.273065259817821}},{1.0986122886681098},{1},{16486}
-7624179224219018171,272639530,7,"{{-1.9459101490553135,-9.210340371976182,-10.39516093745751,-9.504277838590472,-1.3862943611198906,-0.6070671777196128,-1.9459101490553135}}",{7.3031700512368},{1},"{16448,16425,16463,16472,16519,16563}"
-4626995031345076698,758704532,6,"{{-4.727387818712341,-4.727387818712341,-6.217947055367715,-4.727387818712341,-4.727387818712341,-13.432820126822259}}",{9.709902803463462},{1},"{16456,16456,16497,16508}"
2619358356542170316,1507374542,14,"{{-0.6931471805599453,-15.242824734036668,-0.8729598613837413,-3.392039421988541,-9.860952782529203,-4.727387818712341,-10.39516093745751,-4.727387818712341,-1.3862943611198906,-1.3862943611198906,-4.727387818712341,-5.3616122256462075,-4.727387818712341,-1.3862943611198906}}",{8.387995252944556},{1},"{16448,16425,16425,16405,16456,16456,16463,16497,16508,16519,16536}"
-3495764495604230484,1168849348,0,,{0},{1},"{16384,16416,16405,16432,16486,16536,16556,16563}"
-4477816371804978596,464559790,9,"{{-0.2046193540202928,-0.09674637701780181,-1.6023694477092933,-12.367328027087364,-2.7403863261503285,-0.716893553814074,-0.11275072001485245,-1.3862943611198906,-1.3862943611198906}}",{7.529943370601589},{1},"{16448,16432,16441,16486,16497,16527,16563}"
7204209839780818952,153243731,17,"{{-14.959841313840421,-12.367328027087364,-2.4849066497880004,-9.210967235081624,-1.024129869619847,-2.4849066497880004,-15.242824734036668,-0.3451088202828996,-1.4639244139506833,-5.576075659636703,-3.919047649657222,-4.727387818712341,-9.320586879021334,-4.727387818712341,-1.5306306139058883,-1.02216990268343,-1.7884906893764507}}",{1.0986122886681098},{1},"{16416,16405,16432,16456,16486,16497,16536,16556,16563}"
-5885625972757298871,1300203002,5,"{{-12.367328027087364,-13.273065259817821,-1.02216990268343,-4.727387818712341,-4.727387818712341}}",{13.27097129590026},{1},"{16432,16456,16486,16508}"
1758072863970875987,901532074,13,"{{-2.890371757896165,-4.7002137578033985,-0.8518930642347371,-0.09674637701780181,-1.6023694477092933,-12.367328027087364,-3.7826452271286155,-0.716893553814074,-0.11275072001485245,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906}}",{8.776938645174996},{1},"{16448,16425,16432,16441,16479,16486,16497,16519,16527,16563}"
1758072863970875987,-1991793091,1,{{-11.936034008250989}},{2.3641776063535835},{1},{16519}
1758072863970875987,157703762,5,"{{-4.7002137578033985,-0.6931471805599453,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906}}",{5.666426688112432},{1},"{16448,16425,16425,16497,16527}"
6650214460147150979,100706488,6,"{{-0.5690697552088657,-10.39516093745751,-1.3862943611198906,-11.806862931584517,-1.3862943611198906,-0.2046193540202928}}",{4.007333185232471},{1},"{16448,16425,16463,16519,16563}"
-4626995031345076698,-2001971344,6,"{{-3.392039421988541,-10.197425019150417,-6.217947055367715,-0.8729598613837413,-15.242824734036668,-10.39516093745751}}",{9.6004210780406},{1},"{16405,16463,16497,16508,16519,16536,16563}"
6019781246931083125,1283191616,5,"{{-1.02216990268343,-13.273065259817821,-10.39516093745751,-11.806862931584517,-12.367328027087364}}",{11.131899278739082},{1},"{16432,16463,16486,16519}"
4245832029459036970,-1204074243,17,"{{-10.420568570464626,-1.252762968495368,-1.3862943611198906,-4.727387818712341,-3.0358863324586025,-0.2876820724517809,-4.727387818712341,-1.7884906893764507,-1.114763284511908,-4.727387818712341,-10.39516093745751,-1.3862943611198906,-4.727387818712341,-0.6070671777196128,-0.027403509563474163,-1.3862943611198906,-1.9459101490553135}}",{8.508152446764088},{1},"{16448,16425,16425,16456,16456,16463,16472,16486,16497,16508,16519,16563}"
-808880556807194591,1151885106,13,"{{-10.420568570464626,-1.252762968495368,-4.727387818712341,-3.0358863324586025,-4.727387818712341,-4.727387818712341,-10.39516093745751,-1.3862943611198906,-1.3862943611198906,-4.727387818712341,-0.911208717208144,-0.027403509563474163,-1.9459101490553135}}",{6.876264611890766},{1},"{16448,16425,16456,16456,16463,16472,16497,16508,16519,16563}"
8502155271907567164,1415602385,10,"{{-3.246343923871749,-1.9459101490553135,-9.210340371976182,-10.420568570464626,-10.39516093745751,-4.727387818712341,-1.3862943611198906,-4.727387818712341,-0.911208717208144,-1.9459101490553135}}",{8.306965865368573},{1},"{16448,16425,16405,16456,16463,16472,16508,16519,16563}"
8637167297044090375,-802410979,1,{{-10.39516093745751}},{9.301916315463393},{1},{16519}
-808880556807194591,-26783524,14,"{{-10.420568570464626,-12.367328027087364,-1.252762968495368,-1.3862943611198906,-1.3862943611198906,-1.7884906893764507,-1.114763284511908,-0.6202065567492896,-10.39516093745751,-1.3862943611198906,-1.3862943611198906,-0.911208717208144,-1.3862943611198906,-1.9459101490553135}}",{9.022322622637347},{1},"{16448,16425,16425,16432,16441,16463,16472,16486,16519,16563}"
3042830198267909074,-326056717,5,"{{-10.39516093745751,-0.00010000500033334732,-9.727421389904682,-8.517243192666278,-14.959841313840421}}",{3.4965075614664802},{1},"{16448,16416,16405,16463,16519}"
1758072863970875987,216771180,17,"{{-2.890371757896165,-4.7002137578033985,-0.8518930642347371,-11.806862931584517,-0.09674637701780181,-0.6931471805599453,-0.6931471805599453,-1.6023694477092933,-12.367328027087364,-3.7826452271286155,-0.716893553814074,-0.11275072001485245,-11.806862931584517,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906}}",{6.473890696352274},{1},"{16448,16425,16432,16441,16463,16479,16486,16497,16519,16527,16563}"
7696886476226925320,2110947407,2,"{{-1.791759469228055,-2.890371757896165}}",{0},{1},{16479}
-565328161990619398,744994050,10,"{{-1.3862943611198906,-1.3862943611198906,-4.727387818712341,-1.5288754787910588,-0.2876820724517809,-4.727387818712341,-1.7884906893764507,-1.114763284511908,-1.3862943611198906,-1.3862943611198906}}",{9.431401757086068},{1},"{16448,16425,16425,16441,16456,16486,16508}"
1264440547233771903,460628599,1,{{-14.743062444355063}},{0},{1},{16563}
2684397743657735043,-212008113,11,"{{-0.11275072001485245,-0.2046193540202928,-12.367328027087364,-1.3862943611198906,-0.09674637701780181,-1.3862943611198906,-11.806862931584517,-1.6023694477092933,-2.7403863261503285,-0.716893553814074,-10.39516093745751}}",{7.546446273746024},{1},"{16432,16441,16463,16486,16497,16519,16527,16563}"
9182348733289197053,331762650,10,"{{-1.4639244139506833,-2.4849066497880004,-3.731369526745619,-0.6699516424936622,-9.210967235081624,-13.273065259817821,-2.4849066497880004,-1.02216990268343,-1.5306306139058883,-12.367328027087364}}",{5.883322388488279},{1},"{16384,16405,16432,16486,16536,16556}"
6019781246931083125,-1432241880,6,"{{-1.02216990268343,-15.242824734036668,-10.39516093745751,-2.4755633405735913,-11.806862931584517,-12.367328027087364}}",{12.46183439203697},{1},"{16405,16432,16463,16486,16519,16536,16563}"
6650214460147150979,-153235249,12,"{{-14.959841313840421,-3.731369526745619,-12.367328027087364,-1.02216990268343,-1.3862943611198906,-10.39516093745751,-12.401368010664557,-1.3862943611198906,-11.806862931584517,-1.3862943611198906,-3.486568689393415,-1.3862943611198906}}",{12.6639182900973},{1},"{16448,16425,16425,16416,16405,16432,16463,16486,16497,16519,16545}"
1758072863970875987,2084551550,2,"{{-4.7002137578033985,-0.716893553814074}}",{7.31553358667704},{1},"{16448,16486,16497,16519}"
-1912819773082406463,-1933477547,9,"{{-3.698043030374885,-3.7687888594518686,-12.86545738498479,-2.4849066497880004,-2.4849066497880004,-0.5690697552088657,-10.39516093745751,-11.806862931584517,-0.5629695375446049}}",{2.3978952727983707},{1},"{16448,16405,16463,16497,16519,16556,16563}"
-5261930549591539248,187636664,4,"{{-1.3862943611198906,-9.860952782529203,-10.39516093745751,-1.3862943611198906}}",{10.139784221095251},{1},"{16448,16425,16463,16519,16563}"
7204209839780818952,156926082,4,"{{-12.367328027087364,-1.5306306139058883,-1.02216990268343,-1.7884906893764507}}",{12.084272175781349},{1},"{16432,16486}"
8502155271907567164,105261559,10,"{{-1.9459101490553135,-15.242824734036668,-1.3862943611198906,-9.210340371976182,-10.420568570464626,-10.39516093745751,-1.3862943611198906,-0.911208717208144,-1.3862943611198906,-1.9459101490553135}}",{10.714106609236245},{1},"{16448,16425,16425,16405,16463,16472,16519,16536,16563}"
-5929401182124901517,1572458148,5,"{{-1.9703022233616978,-1.3862943611198906,-10.39516093745751,-9.504277838590472,-1.3862943611198906}}",{7.738488122494646},{1},"{16448,16425,16463,16508,16519}"
7111231359014454640,-1084720911,8,"{{-0.6070671777196128,-8.627484480130729,-12.367328027087364,-1.3862943611198906,-1.02216990268343,-0.8266785731844679,-4.727387818712341,-4.727387818712341}}",{7.098375638590786},{1},"{16432,16441,16456,16486,16497,16508,16563}"
1758072863970875987,-1222645435,5,"{{-2.890371757896165,-0.6931471805599453,-3.7826452271286155,-0.716893553814074,-1.3862943611198906}}",{6.949856455000773},{1},"{16448,16425,16479,16486,16527}"
-7624179224219018171,-157344107,1,{{-13.034973747067738}},{1.0034353622873977},{1},{16508}
7799030661291734910,-493688169,2,"{{-13.432820126822259,-3.2965111530308344}}",{0},{1},{16497}
-1794083932540499185,802192834,8,"{{-3.8484849043313343,-9.320586879021334,-10.420568570464626,-3.731369526745619,-1.4639244139506833,-10.39516093745751,-3.121434256817224,-1.8540868978097187}}",{3.8066624897703196},{1},"{16384,16405,16463,16497,16519,16536,16563}"
-8047523329439800675,820596878,2,"{{-9.860952782529203,-11.806862931584517}}",{0},{1},{16463}
4846285409507673210,-15270113,5,"{{-4.727387818712341,-4.992260100748433,-13.273065259817821,-4.727387818712341,-0.6699942528322468}}",{3.1354942159291497},{1},"{16456,16486,16508}"
-4477816371804978596,756637453,1,{{-11.936034008250989}},{3.0356176784933697},{1},{16519}
8637167297044090375,650649634,6,"{{-3.392039421988541,-9.219428208195529,-10.83093580710616,-0.6070671777196128,-6.836426282323156,-8.222064153023407}}",{3.58351893845611},{1},"{16405,16432,16486,16508,16563}"
5283902462801916534,-639336449,11,"{{-1.9459101490553135,-1.9459101490553135,-4.727387818712341,-13.034973747067738,-2.890371757896165,-3.7826452271286155,-4.727387818712341,-1.9459101490553135,-4.727387818712341,-0.7406127249337399,-4.727387818712341}}",{3.332204510175204},{1},"{16456,16456,16472,16472,16479,16508,16508,16527,16563}"
6650214460147150979,440663453,9,"{{-14.959841313840421,-3.731369526745619,-2.4849066497880004,-2.4849066497880004,-0.5690697552088657,-10.39516093745751,-12.401368010664557,-11.806862931584517,-0.2046193540202928}}",{12.946723448734085},{1},"{16448,16416,16405,16463,16486,16519,16545,16556,16563}"
-8852217324911197084,-948842338,0,,{1.3862943611198906},{1},{16441}
-808880556807194591,758266044,5,"{{-10.420568570464626,-1.7884906893764507,-1.114763284511908,-10.39516093745751,-0.027403509563474163}}",{12.439004138275479},{1},"{16463,16486,16508,16519}"
5330016273682105912,-1619512478,3,"{{-13.85833534555489,-9.727421389904682,-10.39516093745751}}",{14.262952193862596},{1},"{16405,16463,16519}"
-7624179224219018171,-1643360219,7,"{{-1.9459101490553135,-9.210340371976182,-4.727387818712341,-1.3862943611198906,-4.727387818712341,-0.6070671777196128,-1.9459101490553135}}",{13.059811148947363},{1},"{16448,16425,16405,16456,16472,16508,16563}"
-8047523329439800675,-758192578,8,"{{-3.392039421988541,-4.727387818712341,-9.219428208195529,-4.727387818712341,-10.83093580710616,-4.368781409443387,-4.727387818712341,-4.727387818712341}}",{6.92461239604856},{1},"{16405,16432,16456,16456,16486,16497,16508}"
6650214460147150979,-675661345,14,"{{-14.959841313840421,-1.4639244139506833,-3.731369526745619,-3.121434256817224,-2.4849066497880004,-12.367328027087364,-1.02216990268343,-2.4849066497880004,-1.3862943611198906,-0.5690697552088657,-10.39516093745751,-11.806862931584517,-1.3862943611198906,-0.2046193540202928}}",{8.591558273371545},{1},"{16448,16425,16416,16405,16432,16463,16486,16519,16536,16545,16556,16563}"
-8853227751184510813,721278948,4,"{{-0.09887653134687277,-10.39516093745751,-10.708250642916408,-2.890371757896165}}",{7.286191714702382},{1},"{16463,16479,16519,16527,16563}"
-6027221776095257325,-2081449754,1,{{-10.39516093745751}},{9.301916315463393},{1},{16519}
1264440547233771903,-300390868,11,"{{-1.9459101490553135,-1.791759469228055,-1.9459101490553135,-1.9459101490553135,-0.3451088202828996,-14.743062444355063,-4.727387818712341,-2.890371757896165,-1.9459101490553135,-4.727387818712341,-0.8241150514675003}}",{5.579729825986222},{1},"{16456,16472,16472,16479,16486,16508,16527,16563,16563}"
754561138292963678,196008129,1,{{-0.2876820724517809}},{1.0986122886681098},{1},{16441}
4245832029459036970,-438661336,18,"{{-10.420568570464626,-12.367328027087364,-1.252762968495368,-1.3862943611198906,-1.3862943611198906,-4.727387818712341,-3.0358863324586025,-0.2876820724517809,-4.727387818712341,-1.7884906893764507,-1.114763284511908,-0.6202065567492896,-10.39516093745751,-1.3862943611198906,-0.6070671777196128,-0.027403509563474163,-1.3862943611198906,-1.9459101490553135}}",{8.574518258035507},{1},"{16448,16425,16425,16432,16441,16456,16463,16472,16486,16497,16508,16519,16563}"
2558748867405111050,-1551658146,6,"{{-1.9459101490553135,-10.39516093745751,-14.743062444355063,-1.9459101490553135,-9.504277838590472,-0.6070671777196128}}",{8.523572798380277},{1},"{16463,16472,16519,16563}"
8637167297044090375,-1294113389,8,"{{-9.219428208195529,-4.727387818712341,-10.83093580710616,-5.3616122256462075,-0.6070671777196128,-6.836426282323156,-8.222064153023407,-4.727387818712341}}",{7.315883504509785},{1},"{16432,16456,16486,16497,16519,16563}"
-2799995183862506353,-1292505749,8,"{{-3.7687888594518686,-12.86545738498479,-12.367328027087364,-1.02216990268343,-0.5690697552088657,-10.39516093745751,-11.806862931584517,-0.2046193540202928}}",{5.247024072160486},{1},"{16405,16432,16463,16486,16519,16563}"
